v1,ticker,quarter,logret_q,logret_q_lag,yearmonth,inception,lend_byaum_bps,index_id,mer_bps,spread_bps_crsp,log_volume,tr_error_bps,perf_drag_bps,turnover_frac,d_uit,mkt_share,marketing_fee_bps,aum,cum_mktg_expense,d_sameind,log_profit,d_ownindex,marketing_expense,inception_q,quarter_decimal,inc_quarter_decimal,time_existence,quarters_in_sample,etf_per_index,uniquevals,rank_fee,highfee,rank_spread,highspread,rank_inception,firstmover,us_index,issuer,description,primary_benchmark,tax_classification,is_etn,asset_class,category,is_levered,is_active,creation_fee,other_expenses,total_expenses,fee_waivers,net_expenses,lead_market_maker,mgr_duration,mgr_duration_tii,mgr_duration_tsi,time_since_first,ratio_tii,ratio_tra,mgr_duration_index,ratio_tra_ix,aum_index,log_aum_index,log_aum,stock_tweets,sum_of_replies,sum_of_likes,stock_tweets_raw,qduration,same_benchmark,same_lead_mm,qs_dollar_tw,qs_percent_tw,es_dollar_ave,es_percent_ave,rs_dollar_ave,rs_percent_ave,pi_dollar_ave,pi_percent_ave,es_dollar_dw,es_dollar_sw,es_percent_dw,es_percent_sw,rs_dollar_sw,rs_dollar_dw,rs_percent_sw,rs_percent_dw,pi_dollar_sw,pi_dollar_dw,pi_percent_sw,pi_percent_dw
1027,SLY,20202,.20178792,-.39753586,20206,2005-11-08,3.907346,S&P SmallCap 600 Index,15,10.874461,15.744411,14.443677,-.946859,1.6942087,0,.024541665,25,1029093665,17.155403,1,14.249654144049053,0,2572734.3,20054,2020.25,2005.75,14.5,12,2,2,2,1,2,1,1,0,1,SSgA,SPDR S&P 600 Small Cap ETF,S&P SmallCap 600 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,3000,0,.15000001,0,.15000001,IMC Chicago,3.29533,2.439985,6.3645887,1.5296103,78.424309,.098847315,3.1935847,.12195157,41017557567,24.437265,20.751944314923026,-.078754745,.05882353,.47058824,1,3,1,1,.1167341,.0021826304,.1330151,.002336524,.11046184,.0019143608,.022553263,.00042216317,.077642448,.077695534,.0014519027,.0014528905,.06879063,.068661094,.0013064397,.0013038862,.0089049051,.0089813508,.00014645068,.00014801642
1028,SLY,20203,.032394517,.20178792,20209,2005-11-08,3.907346,S&P SmallCap 600 Index,15,10.420389,15.387099,7.6270456,.35515457,1.2015537,0,.022942752,25,1011081111,17.241199,1,14.231995831379287,0,2527702.8,20054,2020.5,2005.75,14.75,12,2,2,2,1,2,1,1,0,1,SSgA,SPDR S&P 600 Small Cap ETF,S&P SmallCap 600 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,3000,0,.15000001,0,.15000001,IMC Chicago,3.4768233,2.7853088,6.2091994,1.736588,78.224319,.091385148,3.2144241,.12512214,43128376474,24.487448,20.73428600225326,-.078527756,.090909094,.090909094,1.0909091,3,1,1,.074889503,.0012123327,.037786219,.00061279989,.0246771,.00039788138,.013112424,.00021497194,.049493678,.049493819,.00080082624,.0008008522,.034071174,.03405457,.00055057911,.00055029284,.015422644,.015439107,.00025027312,.00025053337
1029,SLY,20204,.27177438,.032394517,202012,2005-11-08,3.907346,S&P SmallCap 600 Index,15,11.400288,15.445577,12.214738,-1.7722362,.98808497,0,.022783702,25,1303284761,17.34193,1,14.485863482932206,0,3258212,20054,2020.75,2005.75,15,12,2,2,2,1,2,1,1,0,1,SSgA,SPDR S&P 600 Small Cap ETF,S&P SmallCap 600 Index,Regulated Investment Company,0,Equity,Size and Style,0,0,3000,0,.15000001,0,.15000001,IMC Chicago,3.2761569,2.6021829,6.3388963,2.0092649,81.913879,.080268599,3.5620427,.10923156,56016774544,24.748917,20.98815365380618,-.078130528,.083333336,.16666667,1.25,3,1,1,.12953119,.0017716991,.049206402,.00069192162,.031202773,.00042666064,.018003745,.00026526293,.064862058,.064870127,.0009172596,.00091741863,.046009149,.045990754,.00063075591,.00063050579,.01886137,.0188717,.00028666871,.00028675984
1030,SLYG,20181,.024461927,.016022353,20183,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,5.3545318,15.493214,10.244403,-.19535799,.97762799,0,.20171428,25,1384948782,15.057465,1,14.54663882452253,0,3462372,20003,2018,2000.5,17.5,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,,,,,,,2.7183769,.15934268,6532722139,22.60009,21.0489289953965,-.078338601,0,.16666667,1.1666666,,1,0,.38855818,.0016733319,.15448719,.00066564773,.11493438,.00049354113,.039579906,.00017223065,.19304222,.19307868,.00083229429,.00083247578,.099343233,.099854872,.00041826395,.00042060262,.093735449,.093187355,.0004142118,.00041169173
1031,SLYG,20182,.094319493,-.0066755568,20186,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,4.6833596,16.124159,8.1960592,-.70531768,1.276063,0,.23050253,25,1986737967,15.947214,1,14.907469747267108,0,4966845,20003,2018.25,2000.5,17.75,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,2.4665914,1.6380059,5.4733992,0,90.335411,.14414929,2.7034643,.15368669,8199174062,22.827299,21.40975991814108,-.077846788,0,0,1.3636364,2,1,0,.20799407,.00099640118,.091949314,.000445271,.071388334,.00033381951,.020560978,.00011145149,.12407958,.12472095,.000605179,.00060789322,.08863043,.088077292,.00041405915,.00041173704,.036090523,.036002282,.00019383404,.00019344197
1032,SLYG,20183,.067909338,.094319493,20189,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,5.6771188,16.353104,7.1422677,-.21483292,1.3132007,0,.2383012,25,2424392363,16.488983,1,15.106556587104723,0,6060981,20003,2018.5,2000.5,18,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,2.9377801,2.205194,4.9668794,.12816922,81.296906,.28303424,2.8932045,.18057433,9632350284,22.988394,21.608846757978696,-.078505062,0,0,1.1,3,1,0,.09197136,.0013772381,.028172271,.00041965523,.019379785,.0002887533,.0087924851,.00013090194,.037637454,.037653979,.0005608839,.00056113926,.02778409,.027771294,.00041457472,.0004143735,.0098698875,.0098661603,.00014656453,.00014651039
1033,SLYG,20184,-.22046939,.067909338,201812,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,4.9832602,17.022972,10.310762,-2.2032735,3.5820334,0,.2284112,25,1755638767,16.753576,1,14.783808426569898,0,4389097,20003,2018.75,2000.5,18.25,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.5375345,2.5913997,5.090435,.39774284,66.843475,.062768422,2.6887736,.14283748,7270599662,22.707104,21.28609859744387,-.078130528,0,0,1.25,3,1,0,.087572217,.001510422,.035394423,.00059827603,.019452339,.00032504273,.015907079,.00027254323,.050716467,.050691448,.00085609627,.00085571827,.043899409,.043946534,.00074107747,.00074186013,.0067901583,.0067681652,.00011459045,.00011418807
1034,SLYG,20191,.10343886,-.22046939,20193,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,3.8923426,16.635429,6.4031563,-.21500285,2.1830969,0,.24412839,25,1948342946,16.983099,1,14.887954906105753,0,4870857.5,20003,2019,2000.5,18.5,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.2060156,2.4374812,5.1076083,.58980733,73.829987,.10694363,2.7787726,.13764682,7561142975,22.746288,21.390245076979724,-.078754745,0,0,1,3,1,0,.0512386,.00087357825,.023141336,.00039521241,.015975503,.00027301535,.0071663638,.00012220601,.03824354,.03828967,.00064991694,.00065076275,.035310186,.035265874,.00059845799,.00059764099,.0029797023,.0029778858,.000052308493,.000052279614
1035,SLYG,20192,.023085285,.10343886,20196,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,6.021347,16.440872,10.687003,-1.7724049,1.7830988,0,.25223434,25,1950603903,17.169849,1,14.889114684549007,0,4876510,20003,2019.25,2000.5,18.75,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.4734845,2.3855567,4.9106774,.81800711,57.977905,.09153074,2.9322157,.13792367,7322975137,22.714283,21.39140485542298,-.078338601,0,.16666667,1.1666666,3,1,0,.031089401,.0005178384,.014809488,.0002467506,.0082732812,.00013811294,.0065364116,.00010864107,.025245512,.025245799,.00041996321,.00041997069,.017870978,.017871998,.00029661137,.00029662513,.0073748422,.0073735332,.00012335966,.00012333837
1036,SLYG,20193,-.019147731,.023085285,20199,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,4.5049605,16.190165,9.363555,-2.0428824,1.4189389,0,.2540102,25,1922138644,17.325024,1,14.87441410929467,0,4805346.5,20003,2019.5,2000.5,19,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.3483772,2.8974159,5.1038671,1.0564107,80.634453,.11316197,2.8767962,.13497923,7166795875,22.692724,21.376704280168642,-.077922449,0,0,1.3333334,3,1,0,.050135002,.00083024829,.01694404,.00028108622,.010464596,.00017372741,.0064770244,.000107323,.0233812,.023375923,.00038794981,.00038786844,.015836295,.015846008,.00026164169,.00026179152,.0075429203,.0075384756,.00012628225,.00012621369
1037,SLYG,20194,.083050393,-.019147731,201912,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,6.0417423,15.53581,8.3470564,-1.2605294,.71416593,0,.25324088,25,1976258125,17.462856,1,14.90218088692748,0,4940645.5,20003,2019.75,2000.5,19.25,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.3774819,2.7625031,5.13134,1.3022599,75.952644,.082395613,2.7933009,.1344704,7399081185,22.724621,21.40447105780145,-.078754745,0,0,1,3,1,0,.07712727,.0012395341,.020145265,.00032699545,.010875814,.00017614031,.0092707565,.00015087634,.028382711,.028391926,.00046193143,.00046208818,.019018203,.019007081,.00030908847,.0003089043,.0093745794,.0093764821,.00015301365,.00015304102
1038,SLYG,20201,-.3313548,.083050393,20203,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,12.454628,16.882729,69.397385,-15.943352,3.9694991,0,.25419152,25,1427719279,17.551798,1,14.577053927331463,0,3569298.3,20003,2020,2000.5,19.5,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.6708238,2.7782569,5.1417818,1.3811778,73.787636,.10634017,2.934335,.14636609,5336633244,22.397861,21.079344098205436,-.078754745,0,.25,1,4,1,0,.11911421,.0023567928,.059707891,.0011697514,.035601802,.00067936955,.024106089,.00049038185,.078594036,.078882292,.0015594335,.0015662266,.066071793,.065671422,.0012553813,.001246359,.012810502,.012922611,.00031084535,.00031307453
1039,SLYG,20202,.20905715,-.3313548,20206,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,8.7379026,16.367792,7.5726609,-.54395819,2.0840781,0,.25518298,25,1547643104,17.640036,1,14.657708861686976,0,3869107.8,20003,2020.25,2000.5,19.75,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.3745577,2.4520929,6.495244,1.4682268,89.024292,.13974465,3.0712481,.14404294,5760388164,22.47427,21.159999032560947,-.078754745,0,.14285715,1,3,1,0,.10127447,.0019867043,.060730916,.001191478,.039603733,.00077003811,.021127185,.00042143991,.058714855,.058721527,.0011461374,.0011463558,.035658989,.035600152,.00070711249,.00070591504,.023062536,.023114702,.0004392433,.0004402223
1040,SLYG,20203,.039741699,.20905715,20209,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,7.1120033,15.591428,8.2761698,.32677129,.96290135,0,.2567907,25,1545100084,17.720989,1,14.656064353612086,0,3862750.3,20003,2020.5,2000.5,20,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.4027083,2.5522583,6.4223614,1.6558603,88.267799,.17607579,2.9506552,.15506338,5709225206,22.465349,21.158354524486057,-.078527756,0,.090909094,1.0909091,3,1,0,.065454543,.0010972448,.034385167,.00057708658,.025352135,.00042492579,.0090340041,.00015217742,.038410004,.038411934,.00064371334,.00064375828,.028205143,.028176501,.00047447809,.00047398987,.010206788,.010233505,.00016928015,.00016972347
1041,SLYG,20204,.26056445,.039741699,202012,2000-09-25,2.7126582,S&P Smallcap 600 Growth Index,15,8.3837767,15.774505,10.187776,-.81958866,.9382531,0,.25556627,25,1903526832,17.812475,1,14.864684058952196,0,4758817,20003,2020.75,2000.5,20.25,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small Cap Growth ETF,S&P Smallcap 600 Growth Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,IMC Chicago,3.2587745,2.5156972,6.4471002,1.9413681,88.273781,.15908059,2.9850891,.15066186,7051537218,22.676512,21.36697422982617,-.078421831,0,.06666667,1.1333333,3,1,1,.10672516,.0015430113,.033564158,.00049713918,.023264105,.00034110632,.010324293,.0001563494,.045530472,.045544039,.00067339872,.00067362696,.033847973,.033822782,.00050397206,.00050353957,.011750692,.011762503,.00017036092,.00017056761
1042,SLYV,20181,-.014587327,.028282389,20183,2000-09-25,0,S&P Smallcap 600 Value Index,15,5.5156941,16.097658,8.741622,-.94681603,1.9847211,0,.18441862,25,1251147482,14.955863,1,14.445036781895551,0,3127868.8,20003,2018,2000.5,17.5,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,,,,,,,2.9647574,.12864293,6500515530,22.595148,20.947326952769522,-.078754745,0,.25,1,,1,0,.14117713,.001123693,.070647471,.00056257861,.037486449,.00029742095,.033161994,.00026516512,.082877882,.08289291,.00066008634,.00066022243,.041106407,.04108334,.00032677819,.00032657347,.041786507,.041794542,.00033344427,.0003335129
1043,SLYV,20182,.074334316,-.011622496,20186,2000-09-25,0,S&P Smallcap 600 Value Index,15,5.4056635,16.119375,12.594452,-1.3588821,1.6876131,0,.19169034,25,1496494894,15.742545,1,14.624101302415992,0,3741237.3,20003,2018.25,2000.5,17.75,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,3.0537889,1.3892777,5.9334726,0,83.117332,.25846386,3.1598809,.18255976,7444600869,22.730755,21.126391473289964,-.078505062,.2,0,1.1,3,1,0,.10444228,.00088435656,.051021684,.00043592657,.029269394,.00025773092,.021755999,.00017822492,.068749137,.068886235,.00058268174,.00058375613,.037783187,.037719678,.00033356584,.0003330895,.031103048,.031029455,.00025019032,.00024959227
1044,SLYV,20183,.026382053,.074334316,20189,2000-09-25,0,S&P Smallcap 600 Value Index,15,5.3269548,16.368635,13.127549,-.94561327,1.5444725,0,.21983197,25,2086059248,16.307413,1,14.956252424932234,0,5215148,20003,2018.5,2000.5,18,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,3.944437,1.9234762,5.0436401,.1306643,39.92775,.1432263,3.4277647,.16312234,9087187616,22.930132,21.458542595806207,-.077327952,0,.85714287,1.5714285,4,1,0,.077268846,.0011306941,.024133461,.00034960828,.01407396,.00020357613,.0100595,.00014603214,.034761384,.034760613,.00050341763,.00050341035,.022326849,.022333248,.00032292772,.00032301861,.012433763,.012428136,.0001804827,.00018039906
1045,SLYV,20184,-.23084804,.026382053,201812,2000-09-25,0,S&P Smallcap 600 Value Index,15,5.6678066,17.21376,18.140175,-2.0865481,4.6994019,0,.21382011,25,1609344861,16.594803,1,14.696802843621416,0,4023362.3,20003,2018.75,2000.5,18.25,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,3.9921041,2.0921338,5.0660534,.35726583,40.09713,.12704094,3.2233582,.16872869,7182563624,22.694921,21.19909301449539,-.077974468,.1875,.3125,1.3125,4,1,0,.1089001,.0018774259,.030698493,.00051076198,.018412624,.0003075962,.012286384,.00020317396,.041303534,.041373085,.0006896049,.00069111434,.031433754,.031364325,.00052573008,.0005242693,.0099395448,.0099394219,.00016538762,.00016533896
1046,SLYV,20191,.11715614,-.23084804,20193,2000-09-25,0,S&P Smallcap 600 Value Index,15,3.8437033,16.150118,11.54519,.085266218,1.276629,0,.23367605,25,2045090706,16.87047,1,14.936417809595774,0,5112727,20003,2019,2000.5,18.5,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.0909534,2.5256212,5.0001917,.53847462,41.938972,.12115782,3.3569672,.15850367,8371265636,22.84807,21.438707980469747,-.077922449,0,.41666666,1.3333334,4,1,0,.040745087,.00068318716,.021675467,.00036407114,.015763678,.00026578811,.0059112711,.000098274591,.030777827,.031030774,.00051602296,.00052053842,.027530784,.027282188,.00046327591,.00045883167,.0034999719,.0034956206,.000057262187,.000057190966
1047,SLYV,20192,.010900559,.11715614,20196,2000-09-25,0,S&P Smallcap 600 Value Index,15,6.201354,15.958213,10.932258,-1.6379828,1.042199,0,.24541181,25,2059087163,17.087664,1,14.943238425907857,0,5147718,20003,2019.25,2000.5,18.75,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.0734553,2.4848478,5.0508604,.76322234,43.034836,.13890378,3.4238026,.16549909,8015248069,22.804611,21.44552859678183,-.07825537,0,0,1.2,4,1,0,.023080792,.00038137217,.013570691,.00022357324,.007573653,.00012470783,.0059972205,.000098868324,.016818494,.016809961,.00027850235,.00027836382,.010532363,.010538958,.00017599924,.00017610661,.0062784622,.0062803994,.00010237917,.00010241043
1048,SLYV,20193,.013723469,.010900559,20199,2000-09-25,0,S&P Smallcap 600 Value Index,15,4.6365156,16.334446,11.004191,-1.5696864,1.4431132,0,.24642444,25,2160981402,17.27405,1,14.99153813735932,0,5402453.5,20003,2019.5,2000.5,19,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.3521705,3.8136914,5.0407205,.90526646,60.156555,.09622585,3.5426586,.14426087,8375025001,22.84852,21.493828308233294,-.077619798,.54545456,.81818181,1.4545455,4,1,0,.04231967,.0007028156,.014502069,.00024216517,.0048592412,.00008126795,.0096429102,.00016089865,.019347783,.019345572,.00032313002,.00032309766,.011798489,.01180419,.00019466478,.00019475602,.0075471569,.0075436658,.00012843416,.00012837531
1049,SLYV,20194,.075404674,.013723469,201912,2000-09-25,0,S&P Smallcap 600 Value Index,15,6.0052919,16.305809,13.348074,-1.9095422,1.2249157,0,.25635481,25,2484129003,17.452593,1,15.130897762370049,0,6210322.5,20003,2019.75,2000.5,19.25,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.0952878,2.4987323,5.0457907,1.205173,44.839672,.13155246,3.2758701,.17133874,9258330884,22.94879,21.63318793324402,-.078442633,0,.375,1.125,4,1,0,.063523524,.00098277489,.019605534,.00030992835,.011404175,.00017810328,.0081931939,.00013169639,.024233235,.024239011,.00038241889,.00038251802,.017905902,.01792101,.00028105007,.00028128497,.0064355955,.0064147059,.00010305137,.00010271724
1050,SLYV,20201,-.46778208,.075404674,20203,2000-09-25,0,S&P Smallcap 600 Value Index,15,8.5399647,17.527155,42.389549,-11.458686,6.1297526,0,.26891205,25,1745982412,17.56138,1,14.778293050128688,0,4364956,20003,2020,2000.5,19.5,12,2,2,1,0,1,0,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.3570933,2.6744056,5.0683131,1.3122346,37.538776,.10285532,3.5606339,.16158879,6190750829,22.546322,21.28058322100266,-.078754745,.17647059,.47058824,1,4,1,0,.091770299,.0019401419,.050650794,.0010781735,.035114624,.00074702583,.015536173,.00033114775,.056581028,.056496393,.001186803,.0011849302,.044264216,.044388738,.00093416212,.00093708601,.012232178,.01219229,.00025076806,.00024971706
1051,SLYV,20202,.18959145,-.46778208,20206,2000-09-25,0,S&P Smallcap 600 Value Index,15,8.6002693,17.021347,17.318764,-1.8655423,3.0512648,0,.2761915,25,1982926082,17.672087,1,14.905549239070655,0,4957315,20003,2020.25,2000.5,19.75,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.0402141,2.7978959,6.388103,1.2442369,78.336983,.033694305,3.4041476,.15480052,6731371033,22.630045,21.40783940994463,-.078576401,.21428572,.071428575,1.0714285,4,1,0,.076666161,.0017117249,.047332816,.0010522212,.034410808,.00075458421,.012922001,.00029763684,.050281379,.050291836,.0011080119,.0011082753,.041640885,.041680343,.00091563421,.00091655721,.0086509502,.0086010378,.00019264105,.00019145469
1052,SLYV,20203,.021725876,.18959145,20209,2000-09-25,0,S&P Smallcap 600 Value Index,15,7.0379157,16.072018,8.6858072,.07110887,1.1979264,0,.27536899,25,2007192349,17.772909,1,14.917712570357649,0,5017981,20003,2020.5,2000.5,20,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,4.0972571,3.0262129,6.3274531,1.4042671,72.99704,.057437412,3.4908242,.15652125,6807716703,22.641323,21.42000274123162,-.078588292,0,.2,1.0666667,4,1,0,.050583091,.00098899379,.028132522,.00055099459,.019876027,.00038845185,.0082564959,.00016254274,.030029671,.030021975,.0005874632,.00058732583,.026586821,.026601298,.00052681065,.00052711007,.0034351535,.0034283735,.000060515162,.00006035313
1053,SLYV,20204,.28317153,.021725876,202012,2000-09-25,0,S&P Smallcap 600 Value Index,15,7.7997875,16.4102,12.018092,-2.1493523,1.2350577,0,.28481722,25,2770034849,17.897211,1,15.239835567058973,0,6925087,20003,2020.75,2000.5,20.25,12,2,2,1,0,2,1,1,0,1,SSgA,SPDR S&P 600 Small CapValue ETF,S&P Smallcap 600 Value Index,Regulated Investment Company,0,Equity,Size and Style,0,0,1500,0,.15000001,0,.15000001,Credit Suisse,3.7371538,2.827471,6.3874316,1.7477493,75.363152,.061317764,3.3846641,.15753029,9018329829,22.922525,21.742125737932945,-.078088909,0,.33333334,1.2666667,4,1,1,.094420224,.0015433446,.031289317,.00053085276,.024377583,.00041005635,.0069106151,.00012077778,.035417911,.035428327,.00060034456,.00060057786,.029787043,.029817725,.00049882516,.00049937982,.0056371009,.0055960333,.00010168667,.00010089902
